variables="x/c","c_p"
0.90   0.0300
0.79  -0.0535
0.68  -0.1098
0.57  -0.1592
0.46  -0.1967
0.34  -0.2377
0.22  -0.2223
0.10  -0.1473
0.04   0.2175
0.02   0.4613
0.01   0.6932
0.00   0.9131
0.005 -0.6775
0.01  -0.9281
0.02  -1.1787
0.03  -1.4071
0.05  -1.3918
0.075 -1.3304
0.10  -1.1753
0.125 -1.0781
0.15  -0.9605
0.20  -0.8906
0.30  -0.7184
0.40  -0.5616
0.50  -0.4456
0.60  -0.3195
0.70  -0.2291
0.80  -0.1286
0.90   0.0129
1.00   0.1715
