variables="x/c","c_p"
0.90   0.0436
0.79  -0.0059
0.68  -0.0349
0.57  -0.0519
0.46  -0.0553
0.34  -0.0553
0.22   0.0112
0.10   0.1475
0.04   0.5669
0.02   0.7953
0.01   0.9846
0.00   0.5072
0.005 -1.4941
0.01  -1.6748
0.02  -1.9169
0.03  -2.0993
0.05  -2.2049
0.075 -2.2748
0.10  -2.1623
0.125 -2.1453
0.15  -1.4651
0.20  -1.0492
0.30  -0.8855
0.40  -0.6929
0.50  -0.5377
0.60  -0.3894
0.70  -0.2735
0.80  -0.1559
0.90  -0.0008
1.00   0.1458
